ID Caso;Código DANE de Municipio;Municipio;Departamento;Año;Mes;Día;ID Persona;Sexo;Etnia;Ocupación;Calidad de la Víctima o la Baja;Tipo de Población Vulnerable;Militante Político;Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Situación Actual de la Víctima;Edad;Latitud;Longitud
367783;47660;SABANAS DE SAN ANGEL;MAGDALENA;2003;03;01;409217;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,03253601;-74,2139389
367784;19110;BUENOS AIRES;CAUCA;2003;03;01;409218;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);3,01542683;-76,64228059
367785;13442;MARIA LA BAJA;BOLIVAR;2003;03;01;409219;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);9,982645517;-75,30075935
367786;47980;ZONA BANANERA;MAGDALENA;2003;03;01;409220;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,76302682;-74,14008184
367787;76109;BUENAVENTURA;VALLE DEL CAUCA;2003;03;01;409221;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);3,875802437;-77,0117402
367789;13688;SANTA ROSA DEL SUR;BOLIVAR;2003;03;01;409223;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);7,962854831;-74,05284001
367790;54250;EL TARRA;NORTE DE SANTANDER;2003;03;01;409224;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;MUERTA;ADULTEZ (29-59 AÑOS);8,576771365;-73,09484592
367790;54250;EL TARRA;NORTE DE SANTANDER;2003;03;01;409225;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;8,576771365;-73,09484592
367790;54250;EL TARRA;NORTE DE SANTANDER;2003;03;01;409226;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;8,576771365;-73,09484592
367790;54250;EL TARRA;NORTE DE SANTANDER;2003;03;01;409227;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;8,576771365;-73,09484592
367794;73686;SANTA ISABEL;TOLIMA;2003;03;01;409228;HOMBRE;;GUERRILLERO;COMBATIENTE;;;GUERRILLA;FARC;VIVA;ADOLESCENCIA (12-17 AÑOS);4,713605767;-75,09793439
367795;25649;SAN BERNARDO;CUNDINAMARCA;2003;03;02;409229;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,179432363;-74,42296242
367796;54174;CHITAGA;NORTE DE SANTANDER;2003;03;02;409230;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,138122324;-72,66543492
367797;52786;TAMINANGO;NARIÑO;2003;03;03;409231;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,570047767;-77,2802216
367798;27600;RIO QUITO;CHOCO;2003;03;03;409232;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);5,483727751;-76,74101656
367799;18205;CURILLO;CAQUETA;2003;03;03;409233;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,033473748;-75,91920435
367800;47189;CIENAGA;MAGDALENA;2003;03;03;409234;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);11,00665688;-74,24128616
367801;13744;SIMITI;BOLIVAR;2003;03;03;409235;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);7,954176376;-73,94731196
367802;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;03;03;409236;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);0,423904093;-76,9059688
367803;47980;ZONA BANANERA;MAGDALENA;2003;03;04;409237;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,76302682;-74,14008184
367805;00000;SIN INFORMACION;SIN INFORMACION;2003;03;04;409239;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);4;-72
367806;52540;POLICARPA;NARIÑO;2003;03;05;409240;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);1,62813872;-77,45926539
367807;05055;ARGELIA;ANTIOQUIA;2003;03;05;409241;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,730671879;-75,14174146
367808;86885;VILLAGARZON;PUTUMAYO;2003;03;05;409242;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);1,028941012;-76,61716247
367809;25823;TOPAIPI;CUNDINAMARCA;2003;03;06;409243;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,33597335;-74,30268797
367810;44001;RIOHACHA;LA GUAJIRA;2003;03;07;409244;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);11,52875138;-72,91148891
367811;20238;EL COPEY;CESAR;2003;03;07;409245;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,14952543;-73,96271744
367813;44001;RIOHACHA;LA GUAJIRA;2003;03;07;409247;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);11,52875138;-72,91148891
367814;47745;SITIONUEVO;MAGDALENA;2003;03;07;409248;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;10,96093373;-74,74409079
367814;47745;SITIONUEVO;MAGDALENA;2003;03;07;409249;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,96093373;-74,74409079
367816;18029;ALBANIA;CAQUETA;2003;03;08;409250;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;INFANCIA (6-11 AÑOS);1,328522088;-75,87837054
367817;44650;SAN JUAN DEL CESAR;LA GUAJIRA;2003;03;08;409251;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,76957868;-73,00059321
367818;68255;EL PLAYON;SANTANDER;2003;03;08;409252;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);7,470719593;-73,20287793
367819;15572;PUERTO BOYACA;BOYACA;2003;03;08;409253;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,977934952;-74,58799919
367820;05756;SONSON;ANTIOQUIA;2003;03;09;409254;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);5,714811641;-75,30939515
367821;54245;EL CARMEN;NORTE DE SANTANDER;2003;03;09;409255;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);8,510578756;-73,44668712
367822;13468;SANTA CRUZ DE MOMPOX;BOLIVAR;2003;03;09;409256;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,243883757;-74,42786642
367823;54660;SALAZAR;NORTE DE SANTANDER;2003;03;10;409257;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);7,773671228;-72,81312435
367824;05045;APARTADO;ANTIOQUIA;2003;03;10;409258;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);7,883417406;-76,62596065
367825;27006;ACANDI;CHOCO;2003;03;10;409259;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);8,511405952;-77,28009788
367826;54800;TEORAMA;NORTE DE SANTANDER;2003;03;10;409260;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);8,436377338;-73,28740929
367827;27006;ACANDI;CHOCO;2003;03;10;409261;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);8,511405952;-77,28009788
367828;05652;SAN FRANCISCO;ANTIOQUIA;2003;03;10;409262;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);5,964079131;-75,10268697
367829;73686;SANTA ISABEL;TOLIMA;2003;03;10;409263;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);4,713605767;-75,09793439
367830;20001;VALLEDUPAR;CESAR;2003;03;10;409264;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,46048122;-73,25938931
367831;47001;SANTA MARTA;MAGDALENA;2003;03;10;409265;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);11,2294335;-74,19089412
367832;05858;VEGACHI;ANTIOQUIA;2003;03;10;409266;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;INFANCIA (6-11 AÑOS);6,77344632;-74,79872695
367833;52540;POLICARPA;NARIÑO;2003;03;10;409267;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,62813872;-77,45926539
367834;47001;SANTA MARTA;MAGDALENA;2003;03;10;409268;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);11,2294335;-74,19089412
367835;05055;ARGELIA;ANTIOQUIA;2003;03;11;409269;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,730671879;-75,14174146
367837;13442;MARIA LA BAJA;BOLIVAR;2003;03;11;409271;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,982645517;-75,30075935
367838;13549;PINILLOS;BOLIVAR;2003;03;12;409272;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);8,915452234;-74,46240354
367839;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;03;12;409273;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);0,423904093;-76,9059688
367840;13683;SANTA ROSA;BOLIVAR;2003;03;12;409274;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,44439608;-75,36983166
367841;05756;SONSON;ANTIOQUIA;2003;03;13;409275;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,714811641;-75,30939515
367842;47605;REMOLINO;MAGDALENA;2003;03;14;409276;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,70217005;-74,71614047
367843;13894;ZAMBRANO;BOLIVAR;2003;03;14;409277;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);9,7469139;-74,8138396
367844;86320;ORITO;PUTUMAYO;2003;03;15;409278;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);0,663816899;-76,87302769
367845;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;03;15;409279;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);0,423904093;-76,9059688
367846;52001;PASTO;NARIÑO;2003;03;15;409280;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,212124365;-77,27857635
367847;52001;PASTO;NARIÑO;2003;03;15;409281;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);1,212124365;-77,27857635
367848;47053;ARACATACA;MAGDALENA;2003;03;15;409282;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,58980001;-74,18676284
367849;73671;SALDAÑA;TOLIMA;2003;03;15;409283;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);3,926792658;-75,016069
367850;47053;ARACATACA;MAGDALENA;2003;03;15;409284;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,58980001;-74,18676284
367851;47798;TENERIFE;MAGDALENA;2003;03;15;409285;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);9,897787141;-74,8607752
367852;47053;ARACATACA;MAGDALENA;2003;03;15;409286;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,58980001;-74,18676284
367853;47980;ZONA BANANERA;MAGDALENA;2003;03;16;409287;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,76302682;-74,14008184
367854;47980;ZONA BANANERA;MAGDALENA;2003;03;16;409288;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,76302682;-74,14008184
367855;47980;ZONA BANANERA;MAGDALENA;2003;03;16;409289;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,76302682;-74,14008184
367856;70713;SAN ONOFRE;SUCRE;2003;03;17;409290;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;INFANCIA (6-11 AÑOS);9,736932014;-75,5230307
367857;54800;TEORAMA;NORTE DE SANTANDER;2003;03;17;409291;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);8,436377338;-73,28740929
367858;20013;AGUSTIN CODAZZI;CESAR;2003;03;17;409292;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,04045799;-73,23839617
367859;47555;PLATO;MAGDALENA;2003;03;18;409293;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);9,796769868;-74,78468286
367860;86320;ORITO;PUTUMAYO;2003;03;18;409294;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);0,663816899;-76,87302769
367861;17013;AGUADAS;CALDAS;2003;03;18;409295;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);5,610244456;-75,45486967
367862;52258;EL TABLON DE GOMEZ;NARIÑO;2003;03;18;409296;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;INFANCIA (6-11 AÑOS);1,427054031;-77,09673083
367863;47555;PLATO;MAGDALENA;2003;03;18;409297;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,796769868;-74,78468286
367864;70713;SAN ONOFRE;SUCRE;2003;03;18;409298;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,736932014;-75,5230307
367865;13836;TURBACO;BOLIVAR;2003;03;18;409299;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,33276916;-75,42440917
367866;47161;CERRO DE SAN ANTONIO;MAGDALENA;2003;03;18;409300;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,32565943;-74,868473
367867;47058;ARIGUANI;MAGDALENA;2003;03;19;409301;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);9,847057076;-74,23649889
367870;20383;LA GLORIA;CESAR;2003;03;19;409304;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);8,619297878;-73,80321012
367871;73408;LERIDA;TOLIMA;2003;03;19;409305;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);4,862025346;-74,91063436
367872;85410;TAURAMENA;CASANARE;2003;03;20;409306;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,01920526;-72,74725192
367873;47570;PUEBLOVIEJO;MAGDALENA;2003;03;20;409307;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,99482965;-74,28248423
367874;47053;ARACATACA;MAGDALENA;2003;03;20;409308;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,58980001;-74,18676284
367875;47053;ARACATACA;MAGDALENA;2003;03;20;409309;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,58980001;-74,18676284
367876;81220;CRAVO NORTE;ARAUCA;2003;03;20;409310;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;MUERTA;ADULTEZ (29-59 AÑOS);6,303912753;-70,20428555
367877;20013;AGUSTIN CODAZZI;CESAR;2003;03;21;409311;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);10,04045799;-73,23839617
367878;20517;PAILITAS;CESAR;2003;03;21;409312;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);8,956033206;-73,62581668
367879;20517;PAILITAS;CESAR;2003;03;21;409313;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);8,956033206;-73,62581668
367880;47980;ZONA BANANERA;MAGDALENA;2003;03;21;409314;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,76302682;-74,14008184
367881;05847;URRAO;ANTIOQUIA;2003;03;21;409315;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;MUERTA;JUVENTUD (18-28 AÑOS);6,317319591;-76,13394867
367882;05360;ITAGUI;ANTIOQUIA;2003;03;22;409316;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);6,169597629;-75,61435871
367883;47030;ALGARROBO;MAGDALENA;2003;03;22;409317;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,18803886;-74,06113245
367884;47001;SANTA MARTA;MAGDALENA;2003;03;22;409318;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);11,2294335;-74,19089412
367885;47030;ALGARROBO;MAGDALENA;2003;03;22;409319;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,18803886;-74,06113245
367886;20001;VALLEDUPAR;CESAR;2003;03;23;409320;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,46048122;-73,25938931
367887;05055;ARGELIA;ANTIOQUIA;2003;03;23;409321;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);5,730671879;-75,14174146
367888;70713;SAN ONOFRE;SUCRE;2003;03;24;409322;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,736932014;-75,5230307
367889;19548;PIENDAMO - TUNIA;CAUCA;2003;03;25;409323;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);2,641987578;-76,52850592
367890;76828;TRUJILLO;VALLE DEL CAUCA;2003;03;25;409324;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);4,212050806;-76,31880894
367891;47551;PIVIJAY;MAGDALENA;2003;03;25;409325;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,46069324;-74,61351795
367892;70713;SAN ONOFRE;SUCRE;2003;03;25;409326;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);9,736932014;-75,5230307
367893;54720;SARDINATA;NORTE DE SANTANDER;2003;03;26;409327;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,082013666;-72,80075838
367894;54720;SARDINATA;NORTE DE SANTANDER;2003;03;26;409328;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);8,082013666;-72,80075838
367895;50590;PUERTO RICO;META;2003;03;26;409329;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);2,939743676;-73,20651333
367896;47053;ARACATACA;MAGDALENA;2003;03;27;409330;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);10,58980001;-74,18676284
367897;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;03;27;409331;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);0,423904093;-76,9059688
367899;13549;PINILLOS;BOLIVAR;2003;03;27;409333;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);8,915452234;-74,46240354
367900;19693;SAN SEBASTIAN;CAUCA;2003;03;27;409334;MUJER;INDÍGENA;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);1,838373887;-76,7693316
367901;85010;AGUAZUL;CASANARE;2003;03;27;762844;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;MUERTA;ADULTEZ (29-59 AÑOS);5,172690766;-72,54630026
367902;47555;PLATO;MAGDALENA;2003;03;27;409336;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);9,796769868;-74,78468286
367903;47058;ARIGUANI;MAGDALENA;2003;03;28;409337;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,847057076;-74,23649889
367904;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;03;29;409338;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);0,423904093;-76,9059688
367905;52540;POLICARPA;NARIÑO;2003;03;30;409339;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,62813872;-77,45926539
367906;47980;ZONA BANANERA;MAGDALENA;2003;03;30;409340;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);10,76302682;-74,14008184
367907;52540;POLICARPA;NARIÑO;2003;03;30;409341;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);1,62813872;-77,45926539
367908;54810;TIBU;NORTE DE SANTANDER;2003;04;00;409342;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;8,998278492;-72,89972106
367909;54810;TIBU;NORTE DE SANTANDER;2003;04;00;409343;HOMBRE;;RASPACHÍN;CIVIL;;;;;MUERTA;ADULTEZ (29-59 AÑOS);8,998278492;-72,89972106
367910;54800;TEORAMA;NORTE DE SANTANDER;2003;04;01;409344;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);8,436377338;-73,28740929
367912;05055;ARGELIA;ANTIOQUIA;2003;04;01;409346;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,730671879;-75,14174146
367913;47555;PLATO;MAGDALENA;2003;04;01;409347;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);9,796769868;-74,78468286
367914;54498;OCANA;NORTE DE SANTANDER;2003;04;01;409348;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);8,247453792;-73,3558144
367915;05038;ANGOSTURA;ANTIOQUIA;2003;04;01;409349;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);6,885174591;-75,33511597
367917;86865;VALLE DEL GUAMUEZ;PUTUMAYO;2003;04;01;409351;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);0,423904093;-76,9059688
367918;17662;SAMANA;CALDAS;2003;04;01;409352;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADULTEZ (29-59 AÑOS);5,413086301;-74,99225776
367919;17174;CHINCHINA;CALDAS;2003;04;01;409353;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,985812862;-75,60748073
367920;05209;CONCORDIA;ANTIOQUIA;2003;04;01;409354;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);6,046568574;-75,90750472
367921;19110;BUENOS AIRES;CAUCA;2003;04;01;409355;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);3,01542683;-76,64228059
367922;52540;POLICARPA;NARIÑO;2003;04;01;409356;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,62813872;-77,45926539
367923;18094;BELEN DE LOS ANDAQUIES;CAQUETA;2003;04;01;409357;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,415786446;-75,87247395
367924;18001;FLORENCIA;CAQUETA;2003;04;01;409358;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;JUVENTUD (18-28 AÑOS);1,61792293;-75,60856043
