ID_Caso,DANE,Municipio,Departamento,Anho,Mes,Dia,ID_Persona,Sexo,Ocupacion,Tipo_Victima,Estado,Edad,Latitud,Longitud
372604,52540,POLICARPA,NARIÑO,2010,4,4,414038,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.6281387198,-77.4592653857
372605,81001,ARAUCA,ARAUCA,2010,4,7,414039,MUJER,ESTUDIANTE,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),7.0773585444,-70.7463503062
372606,81736,SARAVENA,ARAUCA,2010,4,9,414040,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.9538595698,-71.8723334257
372607,50606,RESTREPO,META,2010,4,10,414041,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.2607319937,-73.5646041828
372608,73124,CAJAMARCA,TOLIMA,2010,4,10,414042,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),4.4366727615,-75.4354852634
372609,50606,RESTREPO,META,2010,4,10,414043,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),4.2607319937,-73.5646041828
372610,50606,RESTREPO,META,2010,4,10,414044,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.2607319937,-73.5646041828
372611,44090,DIBULLA,LA GUAJIRA,2010,4,11,414045,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2715694012,-73.3076197893
372612,76126,CALIMA,VALLE DEL CAUCA,2010,4,13,414046,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.9335244627,-76.4843917469
372613,68081,BARRANCABERMEJA,SANTANDER,2010,4,14,414047,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.064963864,-73.8499569753
372614,85010,AGUAZUL,CASANARE,2010,4,20,414048,HOMBRE,CAMPESINO,CIVIL,DESCONOCIDA,PERSONA MAYOR (60 AÑOS O MAS),5.1726907655,-72.5463002643
372615,05154,CAUCASIA,ANTIOQUIA,2010,4,21,414049,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.9773623332,-75.1982903265
372616,41001,NEIVA,HUILA,2010,4,22,414050,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,PRIMERA INFANCIA (0-5 AÑOS),2.9356044149,-75.2777225856
372617,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,4,22,414051,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
372618,18753,SAN VICENTE DEL CAGUAN,CAQUETA,2010,4,25,414052,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.1197861313,-74.7673405755
372619,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,4,27,414053,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.8758024367,-77.0117402003
372620,54206,CONVENCION,NORTE DE SANTANDER,2010,4,29,414054,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.4703689333,-73.3372084478
372621,19001,POPAYAN,CAUCA,2010,5,1,414055,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.4825033906,-76.5740646841
372622,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,5,1,414056,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.8758024367,-77.0117402003
372623,13490,NOROSI,BOLIVAR,2010,5,1,414057,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.5259807873,-74.0380591313
372624,52079,BARBACOAS,NARIÑO,2010,5,1,414058,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.670345194,-78.1398949317
372625,44090,DIBULLA,LA GUAJIRA,2010,5,1,414059,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),11.2715694012,-73.3076197893
372626,73067,ATACO,TOLIMA,2010,5,3,414060,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.5906357374,-75.382534257
372628,52540,POLICARPA,NARIÑO,2010,5,7,414062,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.6281387198,-77.4592653857
372629,73555,PLANADAS,TOLIMA,2010,5,8,414063,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.1976614695,-75.6439614722
372630,05001,MEDELLIN,ANTIOQUIA,2010,5,9,414064,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.246715564,-75.581713332
372631,05001,MEDELLIN,ANTIOQUIA,2010,5,9,414065,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.246715564,-75.581713332
372632,27001,QUIBDO,CHOCO,2010,5,10,414066,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),5.6921951873,-76.6259693555
372633,05045,APARTADO,ANTIOQUIA,2010,5,10,414067,MUJER,ESTUDIANTE,CIVIL,VIVA,INFANCIA (6-11 AÑOS),7.8834174058,-76.6259606537
372634,13670,SAN PABLO,BOLIVAR,2010,5,10,414068,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.4767206715,-73.924168553
372635,50270,EL DORADO,META,2010,5,11,414069,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.7400040775,-73.8350120047
372636,19142,CALOTO,CAUCA,2010,5,14,414070,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.0340707783,-76.4084870416
372637,41551,PITALITO,HUILA,2010,5,15,414071,HOMBRE,SIN INFORMACIÓN,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),1.8525783554,-76.0487449016
372638,13458,MONTECRISTO,BOLIVAR,2010,5,15,414072,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.297136275,-74.471703852
372639,73483,NATAGAIMA,TOLIMA,2010,5,17,414073,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.6248585376,-75.0934780032
372641,81065,ARAUQUITA,ARAUCA,2010,5,24,414075,HOMBRE,SIN INFORMACIÓN,CIVIL,VIVA,,7.0269814147,-71.426751178
372641,81065,ARAUQUITA,ARAUCA,2010,5,24,414076,HOMBRE,SIN INFORMACIÓN,CIVIL,VIVA,,7.0269814147,-71.426751178
372643,73555,PLANADAS,TOLIMA,2010,5,26,414077,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.1976614695,-75.6439614722
372644,18410,LA MONTAÑITA,CAQUETA,2010,5,28,414078,MUJER,CAMPESINO,CIVIL,VIVA,,1.4791726347,-75.4364077628
372645,52678,SAMANIEGO,NARIÑO,2010,6,1,414079,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.3353518786,-77.5944571324
372646,05819,TOLEDO,ANTIOQUIA,2010,6,1,414080,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.010154029,-75.6914424126
372647,19022,ALMAGUER,CAUCA,2010,6,2,414081,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.9133602329,-76.8559244891
372648,23580,PUERTO LIBERTADOR,CORDOBA,2010,6,2,414082,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.8888348148,-75.6717997497
372649,19532,PATIA,CAUCA,2010,6,3,414083,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,JUVENTUD (18-28 AÑOS),1.9658772805,-77.1197228353
372650,19532,PATIA,CAUCA,2010,6,3,414084,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.1156702266,-76.980978593
372651,81065,ARAUQUITA,ARAUCA,2010,6,4,414085,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.0269814147,-71.426751178
372652,86568,PUERTO ASIS,PUTUMAYO,2010,6,6,414086,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.5050467219,-76.4972728472
372653,05045,APARTADO,ANTIOQUIA,2010,6,8,414087,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.8834174058,-76.6259606537
372654,19075,BALBOA,CAUCA,2010,6,10,414088,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.0404787683,-77.2158981426
372655,05088,BELLO,ANTIOQUIA,2010,6,14,414089,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.3340688364,-75.554665073
372656,19743,SILVIA,CAUCA,2010,6,14,414090,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.611815645,-76.3795704195
372657,66001,PEREIRA,RISARALDA,2010,6,15,414091,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),4.7595651511,-75.6161141216
372658,23419,LOS CORDOBAS,CORDOBA,2010,6,16,414092,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.8921689971,-76.3551928772
372659,05055,ARGELIA,ANTIOQUIA,2010,6,19,414093,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.7306718788,-75.1417414563
372660,54261,EL ZULIA,NORTE DE SANTANDER,2010,6,20,414094,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.9382294873,-72.6046681753
372661,18410,LA MONTAÑITA,CAQUETA,2010,6,22,414095,HOMBRE,CAMPESINO,CIVIL,VIVA,,1.4791726347,-75.4364077628
372661,18410,LA MONTAÑITA,CAQUETA,2010,6,22,414096,HOMBRE,CAMPESINO,CIVIL,VIVA,,1.4791726347,-75.4364077628
372663,13442,MARIA LA BAJA,BOLIVAR,2010,6,24,414097,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.9826455171,-75.3007593485
372664,18753,SAN VICENTE DEL CAGUAN,CAQUETA,2010,6,25,414098,MUJER,ESTUDIANTE,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),2.1197861313,-74.7673405755
372664,18753,SAN VICENTE DEL CAGUAN,CAQUETA,2010,6,25,414099,HOMBRE,SIN INFORMACIÓN,CIVIL,VIVA,PRIMERA INFANCIA (0-5 AÑOS),2.1197861313,-74.7673405755
372666,47001,SANTA MARTA,MAGDALENA,2010,6,25,414100,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2294335041,-74.1908941206
372667,52678,SAMANIEGO,NARIÑO,2010,6,25,414101,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.3353518786,-77.5944571324
372668,47001,SANTA MARTA,MAGDALENA,2010,6,25,414102,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),11.2294335041,-74.1908941206
372669,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2010,6,25,414103,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.5664283992,-72.6389862155
372671,13442,MARIA LA BAJA,BOLIVAR,2010,6,28,414105,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.9826455171,-75.3007593485
372672,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2010,6,29,414106,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.4239040926,-76.905968795
372673,50689,SAN MARTIN,META,2010,7,1,414107,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.7018798762,-73.6956178151
372674,05361,ITUANGO,ANTIOQUIA,2010,7,1,414108,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.17162903,-75.7646731654
372675,05631,SABANETA,ANTIOQUIA,2010,7,1,414109,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.1509701809,-75.6155852932
372676,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,7,1,414110,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
372677,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,7,1,414111,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.8758024367,-77.0117402003
372678,23068,AYAPEL,CORDOBA,2010,7,1,414112,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.314446629,-75.1462907587
372679,00000,SIN INFORMACION,SIN INFORMACION,2010,7,2,414113,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),4.0,-72.0
372680,54810,TIBU,NORTE DE SANTANDER,2010,7,3,414114,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.6395488525,-72.7359186314
372681,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,7,3,414115,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.8758024367,-77.0117402003
372682,20621,LA PAZ,CESAR,2010,7,4,414116,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.3874895364,-73.1713629126
372683,18150,CARTAGENA DEL CHAIRA,CAQUETA,2010,7,8,414117,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.3351349549,-74.8471983686
372684,13042,ARENAL,BOLIVAR,2010,7,8,414118,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.4586304378,-73.9411158255
372685,17174,CHINCHINA,CALDAS,2010,7,10,414119,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,PRIMERA INFANCIA (0-5 AÑOS),4.985812862,-75.6074807289
372687,52540,POLICARPA,NARIÑO,2010,7,10,414121,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.6281387198,-77.4592653857
372688,13442,MARIA LA BAJA,BOLIVAR,2010,7,11,414122,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.9826455171,-75.3007593485
372689,27077,BAJO BAUDO,CHOCO,2010,7,15,414123,MUJER,PERSONAL DE SALUD,CIVIL,VIVA,,4.9546266721,-77.3654099858
372690,52079,BARBACOAS,NARIÑO,2010,7,16,414124,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.670345194,-78.1398949317
372691,52079,BARBACOAS,NARIÑO,2010,7,16,414125,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.670345194,-78.1398949317
372692,52696,SANTA BARBARA,NARIÑO,2010,7,26,414126,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,2.4495481938,-77.9790827832
372692,52696,SANTA BARBARA,NARIÑO,2010,7,26,414127,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,2.4495481938,-77.9790827832
372692,52696,SANTA BARBARA,NARIÑO,2010,7,26,414128,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,2.4495481938,-77.9790827832
372692,52696,SANTA BARBARA,NARIÑO,2010,7,26,414129,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,2.4495481938,-77.9790827832
372692,52696,SANTA BARBARA,NARIÑO,2010,7,26,414130,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,2.4495481938,-77.9790827832
372697,54810,TIBU,NORTE DE SANTANDER,2010,7,27,414131,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.6395488525,-72.7359186314
372698,85001,YOPAL,CASANARE,2010,7,28,414132,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),5.3276126513,-72.396915159
372699,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,7,29,414133,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.8758024367,-77.0117402003
372700,05854,VALDIVIA,ANTIOQUIA,2010,7,29,414134,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.1653399998,-75.4391984392
372704,05665,SAN PEDRO DE URABA,ANTIOQUIA,2010,8,1,414138,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.2768866641,-76.380577886
372705,52540,POLICARPA,NARIÑO,2010,8,1,414139,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.6281387198,-77.4592653857
372706,52233,CUMBITARA,NARIÑO,2010,8,2,414140,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.646845971,-77.5781467265
372707,19256,EL TAMBO,CAUCA,2010,8,5,414141,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.4513713597,-76.8107722487
372708,19050,ARGELIA,CAUCA,2010,8,5,414142,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.2567549087,-77.2494502806
372709,19050,ARGELIA,CAUCA,2010,8,5,414143,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.2567549087,-77.2494502806
372710,52540,POLICARPA,NARIÑO,2010,8,7,414144,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6281387198,-77.4592653857
372711,52540,POLICARPA,NARIÑO,2010,8,8,414145,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.6281387198,-77.4592653857
372712,27001,QUIBDO,CHOCO,2010,8,14,414146,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.6921951873,-76.6259693555
372714,52696,SANTA BARBARA,NARIÑO,2010,8,16,414148,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.4495481938,-77.9790827832
372716,76863,VERSALLES,VALLE DEL CAUCA,2010,8,19,414150,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.5750185664,-76.1992035762
372718,76828,TRUJILLO,VALLE DEL CAUCA,2010,8,20,414152,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.2120508064,-76.3188089387
372719,50450,PUERTO CONCORDIA,META,2010,8,23,414153,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.6230821528,-72.7600475939
372720,76563,PRADERA,VALLE DEL CAUCA,2010,8,27,414154,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.4198274085,-76.2418202275
372721,52540,POLICARPA,NARIÑO,2010,8,30,414155,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.6281387198,-77.4592653857
372722,23855,VALENCIA,CORDOBA,2010,8,30,414156,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.2550165836,-76.1507186857
372723,52540,POLICARPA,NARIÑO,2010,8,30,414157,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.6281387198,-77.4592653857
372724,47001,SANTA MARTA,MAGDALENA,2010,8,31,414158,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),11.2294335041,-74.1908941206
372726,73555,PLANADAS,TOLIMA,2010,9,1,414160,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.1976614695,-75.6439614722
372727,27430,MEDIO BAUDO,CHOCO,2010,9,1,414161,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.1935639537,-76.9496060384
372728,50711,VISTAHERMOSA,META,2010,9,1,414162,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.1257520996,-73.7511667597
372729,23068,AYAPEL,CORDOBA,2010,9,2,414163,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.314446629,-75.1462907587
372730,05697,EL SANTUARIO,ANTIOQUIA,2010,9,4,414164,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.1370468581,-75.2658497944
372731,27361,ISTMINA,CHOCO,2010,9,5,414165,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.1539464955,-76.6851803224
372732,19548,PIENDAMO - TUNIA,CAUCA,2010,9,5,414166,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.6419875777,-76.528505916
372733,47001,SANTA MARTA,MAGDALENA,2010,9,10,414167,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2294335041,-74.1908941206
372734,44090,DIBULLA,LA GUAJIRA,2010,9,11,414168,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2715694012,-73.3076197893
372735,18029,ALBANIA,CAQUETA,2010,9,12,414169,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.3285220879,-75.878370537
372736,15690,SANTA MARIA,BOYACA,2010,9,14,414170,MUJER,COMERCIANTE,CIVIL,VIVA,ADULTEZ (29-59 AÑOS),4.8571929948,-73.2635176558
372738,19100,BOLIVAR,CAUCA,2010,9,17,414172,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.8374164035,-76.9663120354
372739,50330,MESETAS,META,2010,9,17,414173,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.383924761,-74.0436808546
372740,44001,RIOHACHA,LA GUAJIRA,2010,9,18,414174,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),11.5287513839,-72.911488911
372741,76130,CANDELARIA,VALLE DEL CAUCA,2010,9,22,414175,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.4077664656,-76.3464289066
372742,52693,SAN PABLO,NARIÑO,2010,9,24,414176,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6694268944,-77.0139243865
372743,52540,POLICARPA,NARIÑO,2010,9,25,414177,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.6281387198,-77.4592653857
372744,23068,AYAPEL,CORDOBA,2010,9,25,414178,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.314446629,-75.1462907587
372745,18410,LA MONTAÑITA,CAQUETA,2010,9,27,414179,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.4791726347,-75.4364077628
372746,52418,LOS ANDES,NARIÑO,2010,9,28,414180,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.4945474048,-77.521325957
372747,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,1,414181,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,1.8071172501,-78.7638541478
372748,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,1,414182,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8071172501,-78.7638541478
372749,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,1,414183,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),1.8071172501,-78.7638541478
372750,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,1,414184,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,1.8071172501,-78.7638541478
372751,81794,TAME,ARAUCA,2010,10,2,414185,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4493794856,-71.7586108633
372752,20011,AGUACHICA,CESAR,2010,10,5,414186,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.3103369584,-73.599028585
372753,13001,CARTAGENA DE INDIAS,BOLIVAR,2010,10,5,414187,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.3849855226,-75.496431028
372754,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,10,6,414188,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.8758024367,-77.0117402003
372755,05051,ARBOLETES,ANTIOQUIA,2010,10,7,414189,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.8505677343,-76.4270567981
372756,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,10,414190,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8071172501,-78.7638541478
372757,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,10,10,414191,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8071172501,-78.7638541478
